old URL,old title,slug,source type,content type,body recovered yes/no,body quality,image recovered yes/no,metadata recovered yes/no,draft/source record created yes/no,public-safe non-dotted record needed yes/no,hidden/source repair applied yes/no,legal risk,current-law risk,duplicate/cannibalization risk,recommended next action,priority score,notes
https://chamanlawfirm.com/legally-binding-contracts,Legally Binding Contracts in Nigeria,legally-binding-contracts,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,unsupported outcome claim,low automated risk,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/why-is-lekki-the-best-location-for-luxury,Why Is Lekki The Best Location For Luxury,why-is-lekki-the-best-location-for-luxury,Sanity dotted hidden/source record,blog,yes,complete,no,yes,existing hidden/source record retained,yes before publication,dry-run only,off-brand/property-sales wording; current-law or procedure-sensitive topic; dispute-resolution wording requires lawyer review; unsupported outcome claim,lawyer review required,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/how-to-draft-a-commercial-contract-a-proven,How to Draft a Commercial Contract in Nigeria,how-to-draft-a-commercial-contract-a-proven,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,unsupported outcome claim,low automated risk,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/4-main-guide-to-land-ownership-in-nigeria,Guide to Land Ownership in Nigeria,4-main-guide-to-land-ownership-in-nigeria,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,current-law or procedure-sensitive topic; dispute-resolution wording requires lawyer review; unsupported outcome claim,lawyer review required,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/piracy-and-its-burden-on-copyright,Piracy and Copyright Protection in Nigeria,piracy-and-its-burden-on-copyright,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,low automated risk,low automated risk,no configured redirect conflict detected,candidate for fast publish review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/how-to-check-if-a-property-title-is-genuine,How to Check if a Property Title Is Genuine in Nigeria,how-to-check-if-a-property-title-is-genuine,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,current-law or procedure-sensitive topic; dispute-resolution wording requires lawyer review; unsupported outcome claim,lawyer review required,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/how-to-licence-a-trademark-in-nigeria,How To Licence A Trademark In Nigeria,how-to-licence-a-trademark-in-nigeria,Sanity dotted hidden/source record,blog,yes,complete,no,yes,existing hidden/source record retained,yes before publication,dry-run only,current-law or procedure-sensitive topic,lawyer review required,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/remedies-for-breach-of-property-contracts-in-lagos-a-legal-guide,Remedies for Breach of Property Contracts in Lagos,remedies-for-breach-of-property-contracts-in-lagos-a-legal-guide,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,current-law or procedure-sensitive topic,lawyer review required,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/insurance-in-construction-contracts,Insurance in Construction Contracts in Nigeria,insurance-in-construction-contracts,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,unsupported outcome claim,low automated risk,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/top-10-questions-about-probate-in-nigeria,Top 10 Questions About Probate In Nigeria,top-10-questions-about-probate-in-nigeria,Sanity dotted hidden/source record,blog,yes,complete,no,yes,existing hidden/source record retained,yes before publication,dry-run only,low automated risk,low automated risk,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/how-does-land-title-insurance-protect-property-owners-in-nigeria,How Land Title Insurance Protects Property Owners in Nigeria,how-does-land-title-insurance-protect-property-owners-in-nigeria,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,low automated risk,low automated risk,no configured redirect conflict detected,candidate for fast publish review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/corporate-tax-obligations-in-nigeria,Corporate Tax Obligations in Nigeria,corporate-tax-obligations-in-nigeria,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,current-law or procedure-sensitive topic,lawyer review required,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/what-is-the-legal-process-for-land-dispute,Legal Process for Land Disputes in Nigeria,what-is-the-legal-process-for-land-dispute,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,current-law or procedure-sensitive topic; dispute-resolution wording requires lawyer review,lawyer review required,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/setting-up-a-fintech-company-in-nigeria,Setting Up A Fintech Company In Nigeria,setting-up-a-fintech-company-in-nigeria,Sanity dotted hidden/source record,blog,yes,complete,no,yes,existing hidden/source record retained,yes before publication,dry-run only,low automated risk,low automated risk,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/lawyers-help-you-access-inherited-property,How Probate Lawyers Help Families Access Inherited Property,lawyers-help-you-access-inherited-property,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,current-law or procedure-sensitive topic,lawyer review required,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/how-does-land-title-regularization-affect-p,How Land Title Regularization Affects Property Owners,how-does-land-title-regularization-affect-p,Sanity dotted hidden/source record,blog,yes,thin/needs cleanup,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,low automated risk,low automated risk,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/the-land-use-act-protect-the-environment,How the Land Use Act Relates to Environmental Protection,the-land-use-act-protect-the-environment,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,low automated risk,low automated risk,no configured redirect conflict detected,candidate for fast publish review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/immigration-law-at-chaman-law-firm,Immigration Law Services in Nigeria,immigration-law-at-chaman-law-firm,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,low automated risk,low automated risk,no configured redirect conflict detected,candidate for fast publish review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/land-record-keeping-ensure-accurate-land-titles,Land Record Keeping and Accurate Land Titles in Nigeria,land-record-keeping-ensure-accurate-land-titles,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,off-brand/property-sales wording; current-law or procedure-sensitive topic; dispute-resolution wording requires lawyer review,lawyer review required,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/5-proven-roles-of-a-child-adoption-lawyer,Roles of a Child Adoption Lawyer in Nigeria,5-proven-roles-of-a-child-adoption-lawyer,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,current-law or procedure-sensitive topic; family-status topic requires lawyer review,lawyer review required,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/legal-advice-for-expatriates-in-nigeria-ess,Legal Advice for Expatriates in Nigeria,legal-advice-for-expatriates-in-nigeria-ess,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,current-law or procedure-sensitive topic,lawyer review required,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/different-types-of-marriage-in-nigeria,Different Types of Marriage in Nigeria,different-types-of-marriage-in-nigeria,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,family-status topic requires lawyer review,low automated risk,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/land-titles-in-nigeria,Land Titles in Nigeria,land-titles-in-nigeria,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,current-law or procedure-sensitive topic,lawyer review required,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/reasons-yourland-title-verification-may-fail,Reasons Land Title Verification May Fail,reasons-yourland-title-verification-may-fail,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,current-law or procedure-sensitive topic,lawyer review required,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/why-you-need-a-certificate-of-occupancy-in-nigeria,Why You Need a Certificate of Occupancy in Nigeria,why-you-need-a-certificate-of-occupancy-in-nigeria,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,current-law or procedure-sensitive topic; dispute-resolution wording requires lawyer review,lawyer review required,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/what-challenges-are-associated-with-preserving-and-digitizing-historical-land-records,Challenges in Preserving and Digitizing Historical Land Records,what-challenges-are-associated-with-preserving-and-digitizing-historical-land-records,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,dispute-resolution wording requires lawyer review,low automated risk,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/real-estate-contracts,Real Estate Contracts in Nigeria,real-estate-contracts,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,unsupported outcome claim,low automated risk,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/what-is-the-role-of-the-surveyor-general-in-land-allocation-under-the-land-use-act,Role of the Surveyor-General in Land Allocation Under the Land Use Act,what-is-the-role-of-the-surveyor-general-in-land-allocation-under-the-land-use-act,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,dispute-resolution wording requires lawyer review,low automated risk,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/what-is-the-legal-way-to-safeguard-your-will,Legal Ways to Safeguard Your Will in Nigeria,what-is-the-legal-way-to-safeguard-your-will,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,low automated risk,low automated risk,no configured redirect conflict detected,candidate for fast publish review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/top-5-intellectual-property-enforcement-stra,Intellectual Property Enforcement Strategies in Nigeria,top-5-intellectual-property-enforcement-stra,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,low automated risk,low automated risk,no configured redirect conflict detected,candidate for fast publish review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/why-is-public-awareness-important-for-land-ownership-and-titles-in-nigeria,Why Public Awareness Matters for Land Ownership and Titles in Nigeria,why-is-public-awareness-important-for-land-ownership-and-titles-in-nigeria,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,dispute-resolution wording requires lawyer review,low automated risk,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/steps-to-understanding-financial-crimes,Understanding Financial Crimes in Nigeria,steps-to-understanding-financial-crimes,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,current-law or procedure-sensitive topic,lawyer review required,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/review-of-corporate-affairs-commission-share-capital-for-company-registration-in-nigeria,Corporate Affairs Commission Share Capital Requirements for Company Registration,review-of-corporate-affairs-commission-share-capital-for-company-registration-in-nigeria,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,low automated risk,low automated risk,no configured redirect conflict detected,candidate for fast publish review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/register-your-company-with-cac-in-nigeria,How to Register Your Company With CAC in Nigeria,register-your-company-with-cac-in-nigeria,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,current-law or procedure-sensitive topic,lawyer review required,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/land-use-act-in-nigeria,Land Use Act In Nigeria,land-use-act-in-nigeria,Sanity dotted hidden/source record,blog,yes,complete,no,yes,existing hidden/source record retained,yes before publication,dry-run only,current-law or procedure-sensitive topic,lawyer review required,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/obtain-a-certificate-of-occupancy-chaman-law,How to Obtain a Certificate of Occupancy in Nigeria,obtain-a-certificate-of-occupancy-chaman-law,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,current-law or procedure-sensitive topic; unsupported outcome claim,lawyer review required,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/powerful-ways-on-property-ownership-in-nigeria,Powerful Ways On Property Ownership In Nigeria,powerful-ways-on-property-ownership-in-nigeria,Sanity dotted hidden/source record,blog,yes,complete,no,yes,existing hidden/source record retained,yes before publication,dry-run only,low automated risk,low automated risk,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/how-to-start-a-private-lending-company,How To Start A Private Lending Company,how-to-start-a-private-lending-company,Sanity dotted hidden/source record,blog,yes,complete,no,yes,existing hidden/source record retained,yes before publication,dry-run only,low automated risk,low automated risk,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/land-valuation-under-the-land-use-act,Land Valuation Under The Land Use Act,land-valuation-under-the-land-use-act,Sanity dotted hidden/source record,blog,yes,complete,no,yes,existing hidden/source record retained,yes before publication,dry-run only,current-law or procedure-sensitive topic,lawyer review required,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/acquire-land-for-real-estate-development,Acquire Land For Real Estate Development,acquire-land-for-real-estate-development,Sanity dotted hidden/source record,blog,yes,complete,no,yes,existing hidden/source record retained,yes before publication,dry-run only,current-law or procedure-sensitive topic; unsupported outcome claim,lawyer review required,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/child-custody-and-visitations-emergencies,Child Custody And Visitations Emergencies,child-custody-and-visitations-emergencies,Sanity dotted hidden/source record,blog,yes,complete,no,yes,existing hidden/source record retained,yes before publication,dry-run only,possible unsafe self-help wording; family-status topic requires lawyer review,low automated risk,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/strategies-for-preventing-corporate-collapse,Strategies For Preventing Corporate Collapse,strategies-for-preventing-corporate-collapse,Sanity dotted hidden/source record,blog,yes,complete,no,yes,existing hidden/source record retained,yes before publication,dry-run only,unsupported outcome claim,low automated risk,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/force-majeure-clauses-in-business-contracts,Force Majeure Clauses In Business Contracts,force-majeure-clauses-in-business-contracts,Sanity dotted hidden/source record,blog,yes,complete,no,yes,existing hidden/source record retained,yes before publication,dry-run only,low automated risk,low automated risk,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/evaluating-real-estate-investment-returns,Evaluating Real Estate Investment Returns,evaluating-real-estate-investment-returns,Sanity dotted hidden/source record,blog,yes,complete,no,yes,existing hidden/source record retained,yes before publication,dry-run only,low automated risk,low automated risk,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/protect-your-properties-from-family-disputes,Protect Your Properties From Family Disputes,protect-your-properties-from-family-disputes,Sanity dotted hidden/source record,blog,yes,complete,no,yes,existing hidden/source record retained,yes before publication,dry-run only,low automated risk,low automated risk,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/notary-services-chaman-law-firm,Notary Services,notary-services-chaman-law-firm,Sanity dotted hidden/source record,blog,yes,complete,no,yes,existing hidden/source record retained,yes before publication,dry-run only,misleading free-service wording,low automated risk,redirect conflict: /practice-areas/notary-public-services,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/how-does-the-land-use-act-affect-forest-reserves,How Does The Land Use Act Affect Forest Reserves,how-does-the-land-use-act-affect-forest-reserves,Sanity dotted hidden/source record,blog,yes,complete,no,yes,existing hidden/source record retained,yes before publication,dry-run only,low automated risk,low automated risk,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/3-proven-steps-on-how-to-rolve-land-disputes,3 Proven Steps On How To Rolve Land Disputes,3-proven-steps-on-how-to-rolve-land-disputes,Sanity dotted hidden/source record,blog,yes,complete,no,yes,existing hidden/source record retained,yes before publication,dry-run only,dispute-resolution wording requires lawyer review,low automated risk,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/ultimate-legal-guide-to-buying-land-in-nigeria,Ultimate Legal Guide To Buying Land In Nigeria,ultimate-legal-guide-to-buying-land-in-nigeria,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,possible unsafe self-help wording; current-law or procedure-sensitive topic; dispute-resolution wording requires lawyer review; unsupported outcome claim,lawyer review required,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/lekki-property-when-owner-dies-without-will,Lekki Property When Owner Dies Without Will,lekki-property-when-owner-dies-without-will,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,current-law or procedure-sensitive topic; unsupported outcome claim,lawyer review required,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
https://chamanlawfirm.com/property-developers-guide-to-tax-compliance,Property Developers Guide To Tax Compliance,property-developers-guide-to-tax-compliance,Sanity dotted hidden/source record,blog,yes,complete,yes,yes,existing hidden/source record retained,yes before publication,dry-run only,off-brand/property-sales wording; current-law or procedure-sensitive topic,lawyer review required,no configured redirect conflict detected,keep hidden for cleanup/lawyer review,0,Bulk track records recovered source availability first; publication remains gated.
